can_id,dlc,b0,b1,b2,b3,b4,b5,b6,b7,label,source
426,7,0,104,102,136,106,160,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
389,2,27,252,0,0,0,0,0,0,0,Normal
1217,8,0,204,130,81,82,8,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
389,2,27,253,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
313,8,0,0,0,0,0,0,0,0,0,Normal
541,8,230,208,246,118,88,29,15,113,1,Fuzzy
209,7,64,0,127,255,0,255,0,0,0,Normal
455,7,0,0,0,0,0,0,63,0,0,Normal
413,8,3,44,60,212,0,12,112,126,0,Normal
1019,2,2,25,0,0,0,0,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,182,154,6,154,0,Normal
489,8,0,12,0,14,15,253,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
413,8,131,44,60,210,0,12,154,127,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
489,8,0,12,0,14,15,254,0,0,0,Normal
961,8,7,101,247,0,0,0,0,0,0,Normal
452,8,74,98,192,48,4,0,5,254,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
969,8,7,6,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
451,8,6,156,6,154,255,48,0,1,0,Normal
201,8,132,13,63,13,0,0,24,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
455,7,0,0,0,0,0,0,63,0,0,Normal
532,6,6,0,97,253,108,53,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
393,7,207,255,15,255,47,254,45,0,0,Normal
401,8,6,155,6,170,6,154,0,0,0,Normal
1240,8,246,192,217,226,35,249,169,126,1,Fuzzy
431,8,0,0,0,0,0,0,134,255,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
442,8,6,154,105,166,138,105,167,36,0,Normal
601,8,119,90,97,155,41,103,176,56,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
709,8,37,112,181,58,119,240,149,195,1,Fuzzy
209,7,0,0,0,0,0,0,0,0,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
1072,8,19,88,91,234,96,102,189,198,1,Fuzzy
197,8,32,22,212,96,35,172,12,21,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
1812,8,94,150,214,117,191,104,168,134,1,Fuzzy
891,8,27,7,146,25,119,199,60,14,1,Fuzzy
455,7,0,0,255,253,0,0,63,0,0,Normal
844,8,250,161,15,254,3,253,0,12,0,Normal
209,7,64,0,127,255,0,255,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
201,8,132,13,93,13,0,0,24,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
500,6,0,0,0,0,0,0,0,0,0,Normal
985,2,2,17,0,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,16,22,212,96,19,172,12,21,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
133,8,181,135,25,213,158,66,9,28,1,Fuzzy
1803,8,253,120,220,168,125,34,213,49,1,Fuzzy
407,4,0,0,0,0,0,0,0,0,0,Normal
145,8,244,116,124,186,36,18,30,132,1,Fuzzy
193,8,97,23,72,16,33,67,82,136,0,Normal
508,8,254,157,0,133,0,0,194,119,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
381,6,34,36,66,255,0,0,0,0,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
190,6,8,0,0,3,233,254,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
451,8,6,154,6,154,255,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
158,8,63,202,23,151,28,85,10,211,1,Fuzzy
508,8,254,97,0,138,0,0,130,56,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
499,3,128,188,0,0,0,0,0,0,0,Normal
499,3,64,124,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
201,8,132,13,73,13,0,0,24,0,0,Normal
452,8,74,98,192,48,4,0,5,254,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
110,8,109,227,225,224,181,199,249,180,1,Fuzzy
197,8,16,22,212,96,19,172,12,21,0,Normal
201,8,132,13,100,10,0,0,24,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
451,8,6,153,6,153,255,16,0,3,0,Normal
320,3,0,10,0,0,0,0,0,0,0,Normal
1209,8,210,53,241,72,229,11,214,119,1,Fuzzy
489,8,0,12,0,14,15,255,0,0,0,Normal
753,5,104,104,104,104,104,0,0,0,0,Normal
499,3,192,252,0,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
422,4,64,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1020,8,64,88,10,110,110,0,110,110,0,Normal
1455,8,61,116,27,149,2,121,134,1,1,Fuzzy
197,8,0,22,212,96,3,172,12,21,0,Normal
1436,8,111,73,160,188,28,156,240,140,1,Fuzzy
201,8,132,13,57,0,0,0,24,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
201,8,132,13,59,7,0,0,24,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
170,8,43,230,44,91,64,83,165,0,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
455,7,0,0,255,253,0,0,63,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
707,8,7,78,6,134,0,0,82,0,0,Normal
209,7,192,0,255,253,0,253,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
209,7,0,0,0,0,0,0,0,0,0,Normal
499,3,64,124,0,0,0,0,0,0,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
1063,8,112,98,59,103,61,70,105,137,1,Fuzzy
497,8,174,10,0,0,24,0,0,114,0,Normal
398,8,0,0,0,105,166,154,6,154,0,Normal
170,8,43,227,44,88,64,83,168,0,0,Normal
413,8,67,44,60,211,0,12,149,126,0,Normal
170,8,43,221,44,84,68,83,170,0,0,Normal
398,8,0,0,0,105,182,153,6,153,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1012,8,145,203,170,102,135,239,227,50,1,Fuzzy
304,1,2,0,0,0,0,0,0,0,0,Normal
508,8,254,100,0,120,0,0,2,25,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
633,8,42,9,184,104,129,193,191,202,1,Fuzzy
499,3,64,124,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
842,5,0,0,0,0,27,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
393,7,207,255,15,255,47,254,45,0,0,Normal
398,8,0,0,0,105,166,152,6,152,0,Normal
1626,8,106,193,97,64,206,185,37,152,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
33,8,164,117,31,116,171,26,202,254,1,Fuzzy
1878,8,126,243,67,84,157,195,125,108,1,Fuzzy
1887,8,108,142,94,111,130,245,199,81,1,Fuzzy
193,8,65,23,72,16,1,67,82,136,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,0,0,0,105,166,152,6,152,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
241,6,0,1,0,64,0,0,0,0,0,Normal
1221,5,0,0,0,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
1249,8,71,67,48,50,48,53,54,53,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
311,8,0,0,0,0,0,0,0,0,0,Normal
499,3,0,60,0,0,0,0,0,0,0,Normal
413,8,195,44,60,209,0,12,109,127,0,Normal
193,8,113,23,72,16,49,67,82,136,0,Normal
209,7,128,0,191,254,0,254,0,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
451,8,6,153,6,154,255,48,0,1,0,Normal
200,8,136,243,223,93,53,59,70,100,1,Fuzzy
431,8,0,0,0,0,0,0,134,255,0,Normal
413,8,131,44,60,210,0,12,136,127,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
413,8,67,44,60,211,0,12,102,127,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
761,7,128,1,13,8,0,0,13,0,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
190,6,8,0,0,3,233,254,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
170,8,43,231,44,92,70,83,161,0,0,Normal
241,6,0,1,0,64,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
969,8,7,6,0,0,0,0,0,0,0,Normal
686,8,181,229,70,90,118,221,55,159,1,Fuzzy
249,8,0,0,64,0,0,0,0,0,0,Normal
201,8,132,13,116,0,0,0,24,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
201,8,132,13,61,10,0,0,24,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
201,8,132,13,75,0,0,0,24,0,0,Normal
591,8,115,220,182,137,174,67,117,105,1,Fuzzy
209,7,192,0,255,253,0,253,0,0,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
532,6,0,0,0,0,0,0,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
442,8,6,154,105,166,138,105,183,37,0,Normal
393,7,143,255,15,255,47,255,45,0,0,Normal
401,8,6,153,6,170,6,154,0,0,0,Normal
1491,8,209,3,28,139,94,255,205,13,1,Fuzzy
1459,8,246,29,74,115,194,10,46,195,1,Fuzzy
193,8,81,23,72,16,17,67,82,136,0,Normal
201,8,132,13,74,10,0,0,24,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
313,8,0,0,0,0,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
452,8,109,98,192,48,6,0,3,253,0,Normal
1575,8,153,84,8,54,32,249,52,51,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
431,8,0,0,0,0,0,0,134,255,0,Normal
451,8,6,154,6,154,255,16,0,3,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
389,2,27,253,0,0,0,0,0,0,0,Normal
413,8,195,44,60,209,0,12,176,126,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
500,6,0,0,0,0,0,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
455,7,0,0,255,253,0,0,63,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
190,6,0,0,0,3,232,0,0,0,0,Normal
455,7,0,0,0,0,0,0,63,0,0,Normal
401,8,6,154,6,170,6,153,0,0,0,Normal
398,8,0,0,0,105,166,153,6,153,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
249,8,0,0,64,0,0,0,0,0,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
499,3,128,188,0,0,0,0,0,0,0,Normal
201,8,132,13,59,10,0,0,24,0,0,Normal
209,7,128,0,191,254,0,254,0,0,0,Normal
401,8,6,155,6,170,6,154,0,0,0,Normal
197,8,0,22,212,96,3,172,12,21,0,Normal
389,2,27,252,0,0,0,0,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1458,8,153,241,195,7,41,46,193,204,1,Fuzzy
500,8,211,23,0,140,252,94,83,112,1,Fuzzy
1105,6,0,0,0,0,0,0,0,0,0,Normal
393,7,79,255,15,255,48,0,45,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
401,8,6,154,6,170,6,154,0,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
528,8,147,27,195,207,20,70,141,39,1,Fuzzy
417,7,0,0,1,65,106,106,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
386,8,118,34,1,0,0,0,0,0,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
389,2,27,252,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
426,7,0,104,102,136,106,160,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
413,8,67,44,60,211,0,12,173,127,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
761,7,138,1,0,8,0,0,0,0,0,Normal
190,6,8,0,0,3,233,254,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
398,8,0,0,0,105,150,153,6,153,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
57,8,121,2,225,11,221,72,31,242,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,166,153,6,153,0,Normal
842,5,0,0,0,0,27,0,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
401,8,6,153,6,170,6,153,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
489,8,0,12,0,14,15,254,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
398,8,0,0,0,105,182,155,6,155,0,Normal
532,6,4,0,65,254,72,42,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
311,8,0,0,0,0,0,0,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
170,8,43,222,44,85,66,83,170,0,0,Normal
446,8,218,97,185,12,155,176,157,149,1,Fuzzy
707,8,7,77,6,134,0,0,78,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
528,4,6,0,1,253,0,0,0,0,0,Normal
426,7,0,104,102,136,106,176,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
170,8,43,210,44,77,70,83,176,0,0,Normal
363,8,67,145,130,99,157,107,240,166,1,Fuzzy
455,7,0,0,0,0,0,0,63,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
562,8,0,0,0,8,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
649,8,158,177,115,22,8,215,18,209,1,Fuzzy
381,6,34,36,66,255,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
190,6,4,0,0,3,233,255,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
393,7,143,255,15,255,47,255,45,0,0,Normal
201,8,132,13,77,7,0,0,24,0,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
442,8,6,154,105,166,138,105,167,36,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
417,7,0,0,1,65,106,106,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
269,8,172,166,105,236,150,136,185,175,1,Fuzzy
479,4,128,2,0,0,0,0,0,0,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
508,8,254,119,0,117,0,0,66,49,0,Normal
442,8,6,154,105,166,138,105,167,37,0,Normal
352,5,226,14,118,34,3,0,0,0,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1902,8,221,12,184,134,159,96,9,74,1,Fuzzy
193,8,65,23,72,16,1,67,82,136,0,Normal
1217,8,0,204,131,81,82,8,0,0,0,Normal
209,7,0,0,0,0,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
596,8,129,156,222,142,241,233,78,44,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,154,6,154,255,0,0,0,0,Normal
479,4,128,2,0,0,0,0,0,0,0,Normal
1126,8,159,10,50,144,53,37,173,212,1,Fuzzy
241,6,0,1,0,64,0,0,0,0,0,Normal
393,7,207,255,15,255,47,254,45,0,0,Normal
386,8,118,34,1,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
193,8,97,23,72,16,33,67,82,136,0,Normal
201,8,132,13,68,0,0,0,24,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
501,8,15,15,0,1,0,0,8,0,0,Normal
481,7,0,0,0,0,0,0,0,0,0,Normal
170,8,43,214,44,81,64,83,175,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
451,8,6,154,6,154,255,16,0,3,0,Normal
528,4,6,0,1,253,0,0,0,0,0,Normal
1845,8,155,161,22,7,10,131,53,206,1,Fuzzy
452,8,74,98,192,48,4,0,5,254,0,Normal
1714,8,248,93,220,167,57,94,212,191,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,154,6,170,6,154,0,0,0,Normal
844,8,226,157,15,253,3,253,0,12,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
481,7,0,0,0,0,2,0,0,0,0,Normal
508,8,254,109,0,169,0,0,194,107,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
485,8,92,0,48,48,0,0,0,248,0,Normal
389,2,27,253,0,0,0,0,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
925,8,68,40,86,227,200,116,72,155,1,Fuzzy
468,8,17,109,220,54,178,8,150,208,1,Fuzzy
532,6,0,0,0,0,0,0,0,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
431,8,0,0,0,0,0,0,134,255,0,Normal
455,7,0,0,127,255,0,0,63,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
0,8,0,0,0,0,0,0,0,0,1,Flooding
481,7,0,0,0,0,1,0,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
707,8,7,78,6,134,0,0,78,0,0,Normal
508,8,254,144,0,176,0,0,2,125,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
597,8,16,175,66,25,210,232,1,141,1,Fuzzy
398,8,1,71,96,255,107,0,0,0,1,Malfunction
190,6,12,0,0,3,233,253,0,0,0,Normal
772,8,64,187,108,115,44,140,217,194,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
170,8,43,224,44,87,64,83,169,0,0,Normal
381,6,34,36,66,255,0,0,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
401,8,6,155,6,170,6,154,0,0,0,Normal
193,8,97,23,72,16,33,67,82,136,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
417,7,0,0,1,65,106,106,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
489,8,0,12,0,14,15,255,0,0,0,Normal
455,7,0,0,0,0,0,0,63,0,0,Normal
1271,8,192,14,78,0,46,214,220,26,1,Fuzzy
500,6,0,0,0,0,0,0,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
489,8,0,12,0,14,15,255,0,0,0,Normal
485,8,92,0,48,16,0,0,0,216,0,Normal
389,2,27,251,0,0,0,0,0,0,0,Normal
209,7,192,0,255,253,0,253,0,0,0,Normal
844,8,226,158,15,254,3,253,0,12,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
844,8,242,162,15,255,3,254,0,12,0,Normal
508,8,254,164,0,126,0,0,66,103,0,Normal
500,6,0,0,0,0,0,0,0,0,0,Normal
201,8,132,13,72,10,0,0,24,0,0,Normal
197,8,16,22,212,96,19,172,12,21,0,Normal
413,8,67,44,60,211,0,12,135,127,0,Normal
197,8,32,22,212,96,35,172,12,21,0,Normal
311,8,0,0,0,0,0,0,0,0,0,Normal
241,6,52,1,0,64,0,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
426,7,0,104,102,136,106,160,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
398,8,1,71,96,255,107,0,0,0,1,Malfunction
309,8,0,0,31,2,12,17,0,0,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
442,8,6,153,105,150,138,105,167,37,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
197,8,16,22,212,96,19,172,12,21,0,Normal
452,8,39,98,192,48,2,0,7,255,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
455,7,0,0,0,0,0,0,63,0,0,Normal
451,8,6,153,6,155,255,32,0,2,0,Normal
1714,8,186,236,136,208,254,244,78,140,1,Fuzzy
562,8,0,0,0,8,0,0,0,0,0,Normal
1105,6,0,0,0,0,0,0,0,0,0,Normal
455,7,0,0,191,254,0,0,63,0,0,Normal
197,8,48,22,212,96,51,172,12,21,0,Normal
398,8,0,0,0,105,214,156,6,156,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
1019,2,2,25,0,0,0,0,0,0,0,Normal
211,8,163,95,234,97,85,213,16,1,1,Fuzzy
209,7,64,0,127,255,0,255,0,0,0,Normal
485,8,92,0,48,80,0,0,1,24,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
500,6,0,0,0,0,0,0,0,0,0,Normal
1611,8,64,154,15,223,142,211,88,233,1,Fuzzy
452,8,39,98,192,48,2,0,7,255,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
485,8,92,0,48,112,0,0,1,56,0,Normal
508,8,254,180,0,153,0,0,66,146,0,Normal
401,8,6,157,6,171,6,157,0,0,0,Normal
501,8,15,15,0,1,0,0,8,0,0,Normal
532,6,2,0,33,255,36,31,0,0,0,Normal
201,8,132,13,93,13,0,0,24,0,0,Normal
1820,8,125,239,17,98,103,34,147,250,1,Fuzzy
417,7,0,0,1,65,106,106,0,0,0,Normal
442,8,6,154,105,166,138,105,167,37,0,Normal
389,2,27,250,0,0,0,0,0,0,0,Normal
451,8,6,154,6,155,255,0,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
401,8,6,156,6,170,6,154,0,0,0,Normal
309,8,0,0,31,2,12,17,0,0,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
241,6,28,1,0,64,0,0,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
1759,8,202,120,228,157,43,49,65,153,1,Fuzzy
952,8,89,110,122,97,115,60,46,13,1,Fuzzy
500,6,0,0,0,0,0,0,0,0,0,Normal
190,6,4,0,0,3,233,255,0,0,0,Normal
12,8,180,54,175,38,76,133,39,135,1,Fuzzy
190,6,4,0,0,3,233,255,0,0,0,Normal
393,7,143,255,15,255,47,255,45,0,0,Normal
199,4,0,7,2,32,0,0,0,0,0,Normal
311,8,0,0,0,0,0,0,0,0,0,Normal
422,4,64,0,0,0,0,0,0,0,0,Normal
2024,8,200,91,176,247,75,7,255,93,1,Fuzzy
485,8,92,0,48,112,0,0,1,56,0,Normal
407,4,0,0,0,0,0,0,0,0,0,Normal
844,8,241,146,0,0,3,252,0,12,0,Normal
249,8,0,0,64,0,0,0,0,0,0,Normal
241,6,40,1,0,64,0,0,0,0,0,Normal
190,6,12,0,0,3,233,253,0,0,0,Normal
419,1,128,0,0,0,0,0,0,0,0,Normal
485,8,92,0,48,112,0,0,1,56,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
1079,8,122,86,38,237,149,174,239,170,1,Fuzzy
1105,6,0,0,0,0,0,0,0,0,0,Normal
398,8,1,71,96,255,107,0,0,0,1,Malfunction
398,8,0,0,0,105,198,155,6,155,0,Normal
533,8,61,218,98,100,167,221,121,58,1,Fuzzy
508,8,254,151,0,129,0,0,194,109,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
508,8,254,70,0,51,0,0,129,198,0,Normal
979,8,128,0,32,0,0,0,81,0,0,Normal
201,8,132,13,64,10,0,0,24,0,0,Normal
451,8,6,156,6,155,255,0,0,0,0,Normal
489,8,0,12,0,14,15,254,0,0,0,Normal
209,7,192,0,255,253,0,253,0,0,0,Normal
313,8,0,0,0,0,0,0,0,0,0,Normal
1386,8,20,148,151,237,88,178,117,92,1,Fuzzy
0,8,0,0,0,0,0,0,0,0,1,Flooding
0,8,0,0,0,0,0,0,0,0,1,Flooding
715,8,71,97,227,12,83,187,50,209,1,Fuzzy
1105,6,0,0,0,0,0,0,0,0,0,Normal
417,7,0,0,1,65,106,106,0,0,0,Normal
528,4,2,0,1,255,0,0,0,0,0,Normal
170,8,43,222,44,85,68,83,169,0,0,Normal
193,8,65,23,72,16,1,67,82,136,0,Normal
0,8,0,0,0,0,0,0,0,0,1,Flooding
